,Folio,Ini_Date,End_Date,Op_Type,Comment,Comment Val,Units,Spot,TP,SL,Close_P,Close_Reason,Status,Margin
1262,Folio,2017-06-05 04:50,2017-06-05 05:10:00+00:00,Buy,BBL,0,1000,18.583920000000006,18.596920000000008,18.577420000000007,18.57092,SL,Closed,-0.01300000000000523
1261,Folio,2017-06-05 04:55,2017-06-05 05:10:00+00:00,Buy,RSI,34,1000,18.58406,18.59606,18.57806,18.57092,SL,Closed,-0.01313999999999993
1260,Folio,2017-06-05 05:00,2017-06-05 05:10:00+00:00,Buy,STO,11,1000,18.583820000000006,18.595820000000007,18.577820000000006,18.57092,SL,Closed,-0.012900000000005463
1259,Folio,2017-06-05 05:05,2017-06-05 05:10:00+00:00,Buy,STO,10,1000,18.58365,18.59665,18.57715,18.57092,SL,Closed,-0.012729999999997688
1258,Folio,2017-06-05 05:10,2017-06-05 05:20:00+00:00,Buy,STO,13,1000,18.57092,18.58492,18.56392,18.5515,SL,Closed,-0.019420000000000215
1257,Folio,2017-06-05 05:15,2017-06-05 05:20:00+00:00,Buy,STO,10,1000,18.56644,18.57944,18.55994,18.5515,SL,Closed,-0.014939999999999287
1256,Folio,2017-06-05 05:20,2017-06-05 05:35:00+00:00,Buy,RSI,26,1000,18.5515,18.5635,18.5455,18.54476,SL,Closed,-0.006740000000000634
1255,Folio,2017-06-05 05:25,2017-06-05 05:35:00+00:00,Buy,RSI,31,1000,18.5515,18.564500000000002,18.545,18.54476,SL,Closed,-0.006740000000000634
1254,Folio,2017-06-05 05:30,2017-06-05 05:35:00+00:00,Buy,RSI,26,1000,18.55136,18.56436,18.54486,18.54476,SL,Closed,-0.006599999999998829
1253,Folio,2017-06-05 05:35,2017-06-05 05:40:00+00:00,Buy,RSI,28,1000,18.54476,18.55676,18.53876,18.53772,SL,Closed,-0.007039999999999935
1252,Folio,2017-06-05 05:40,2017-06-05 05:45:00+00:00,Buy,RSI,35,1000,18.53772,18.550720000000002,18.53122,18.5208,SL,Closed,-0.016919999999998936
1251,Folio,2017-06-05 05:45,2017-06-05 05:50:00+00:00,Buy,RSI,24,1000,18.5208,18.5348,18.5138,18.50956,SL,Closed,-0.011240000000000805
1250,Folio,2017-06-05 05:50,2017-06-05 06:00:00+00:00,Buy,RSI,30,1000,18.50956,18.52156,18.50356,18.53481,TP,Closed,0.025249999999999773
1249,Folio,2017-06-05 05:55,2017-06-05 06:00:00+00:00,Buy,RSI,35,1000,18.50735,18.521349999999998,18.500349999999997,18.53481,TP,Closed,0.027460000000001372
1248,Folio,2017-06-05 06:00,2017-06-05 06:05:00+00:00,Buy,RSI,33,1000,18.53481,18.54881,18.52781,18.51252,SL,Closed,-0.022290000000001697
1247,Folio,2017-06-05 06:05,2017-06-05 06:10:00+00:00,Buy,STO,13,1000,18.51252,18.52452,18.50652,18.50226,SL,Closed,-0.010259999999998826
1246,Folio,2017-06-05 06:10,2017-06-05 06:15:00+00:00,Buy,STO,13,1000,18.50226,18.51526,18.49576,18.51892,TP,Closed,0.016660000000001673
1245,Folio,2017-06-05 06:15,2017-06-05 06:30:00+00:00,Buy,RSI,32,1000,18.51892,18.53292,18.51192,18.534000000000002,TP,Closed,0.015080000000001093
1244,Folio,2017-06-05 06:20,2017-06-05 06:35:00+00:00,Buy,STO,10,1000,18.52392,18.53592,18.51792,18.53784,TP,Closed,0.013919999999998822
1243,Folio,2017-06-05 06:25,2017-06-05 06:40:00+00:00,Buy,STO,13,1000,18.5273,18.5413,18.5203,18.5531,TP,Closed,0.025800000000000267
1242,Folio,2017-06-05 06:30,2017-06-05 06:40:00+00:00,Buy,STO,14,1000,18.534000000000002,18.547000000000004,18.527500000000003,18.5531,TP,Closed,0.01909999999999812
1241,Folio,2017-06-05 06:35,2017-06-05 06:40:00+00:00,Buy,STO,15,1000,18.53784,18.54984,18.53184,18.5531,TP,Closed,0.015260000000001384
1240,Folio,2017-06-05 06:45,2017-06-05 06:50:00+00:00,Buy,STO,13,1000,18.5194,18.5314,18.5134,18.51248,SL,Closed,-0.006920000000000925
1239,Folio,2017-06-05 06:50,2017-06-05 06:55:00+00:00,Buy,STO,11,1000,18.51248,18.52648,18.50548,18.50286,SL,Closed,-0.009620000000001738
1238,Folio,2017-06-05 06:55,2017-06-05 07:00:00+00:00,Buy,RSI,34,1000,18.50286,18.51486,18.496859999999998,18.47895,SL,Closed,-0.02390999999999721
1237,Folio,2017-06-05 07:00,2017-06-05 07:05:00+00:00,Buy,STO,11,1000,18.47895,18.49295,18.47195,18.45658,SL,Closed,-0.02237000000000222
1236,Folio,2017-06-05 07:05,2017-06-05 07:25:00+00:00,Buy,RSI,34,1000,18.45658,18.46858,18.45058,18.42652,SL,Closed,-0.030059999999998865
1235,Folio,2017-06-05 07:10,2017-06-05 07:15:00+00:00,Buy,RSI,35,1000,18.45792,18.469920000000002,18.45192,18.4515,SL,Closed,-0.006420000000002091
1234,Folio,2017-06-05 07:15,2017-06-05 07:25:00+00:00,Buy,RSI,31,1000,18.4515,18.4645,18.445,18.42652,SL,Closed,-0.024979999999999336
1233,Folio,2017-06-05 07:20,2017-06-05 07:25:00+00:00,Buy,STO,11,1000,18.45123,18.46423,18.44473,18.42652,SL,Closed,-0.0247099999999989
1232,Folio,2017-06-05 07:25,2017-06-05 07:40:00+00:00,Buy,STO,15,1000,18.42652,18.44052,18.41952,18.41262,SL,Closed,-0.01389999999999958
1231,Folio,2017-06-05 07:30,2017-06-05 07:35:00+00:00,Buy,RSI,30,1000,18.42987,18.44387,18.42287,18.42174,SL,Closed,-0.008130000000001303
1230,Folio,2017-06-05 07:35,2017-06-05 07:40:00+00:00,Buy,RSI,30,1000,18.42174,18.43474,18.41524,18.41262,SL,Closed,-0.00911999999999935
1229,Folio,2017-06-05 07:40,2017-06-05 07:45:00+00:00,Buy,RSI,28,1000,18.41262,18.425620000000002,18.40612,18.40228,SL,Closed,-0.01033999999999935
1228,Folio,2017-06-05 07:45,2017-06-05 08:00:00+00:00,Buy,RSI,34,1000,18.40228,18.415280000000003,18.395780000000002,18.3891,SL,Closed,-0.013180000000001968
1227,Folio,2017-06-05 07:50,2017-06-05 08:00:00+00:00,Buy,RSI,35,1000,18.40466,18.41866,18.39766,18.3891,SL,Closed,-0.015560000000000684
1226,Folio,2017-06-05 07:55,2017-06-05 08:00:00+00:00,Buy,RSI,32,1000,18.40225,18.41425,18.39625,18.3891,SL,Closed,-0.013149999999999551
1225,Folio,2017-06-05 08:00,2017-06-05 08:05:00+00:00,Buy,RSI,34,1000,18.3891,18.4021,18.3826,18.3783,SL,Closed,-0.010799999999999699
1224,Folio,2017-06-05 08:05,2017-06-05 08:30:00+00:00,Buy,RSI,29,1000,18.3783,18.3913,18.3718,18.36176,SL,Closed,-0.01653999999999911
1223,Folio,2017-06-05 08:10,2017-06-05 08:30:00+00:00,Buy,STO,13,1000,18.377,18.39,18.3705,18.36176,SL,Closed,-0.015239999999998588
1222,Folio,2017-06-05 08:15,2017-06-05 08:30:00+00:00,Buy,RSI,30,1000,18.37709,18.39109,18.370089999999998,18.36176,SL,Closed,-0.015329999999998734
1221,Folio,2017-06-05 08:20,2017-06-05 08:30:00+00:00,Buy,RSI,31,1000,18.37572,18.38972,18.36872,18.36176,SL,Closed,-0.01396000000000086
1220,Folio,2017-06-05 08:25,2017-06-05 08:30:00+00:00,Buy,RSI,27,1000,18.3748,18.3868,18.3688,18.36176,SL,Closed,-0.013040000000000163
1219,Folio,2017-06-05 08:30,2017-06-05 08:35:00+00:00,Buy,RSI,22,1000,18.36176,18.37376,18.35576,18.37629,TP,Closed,0.014530000000000598
1218,Folio,2017-06-05 08:35,2017-06-05 08:45:00+00:00,Buy,RSI,29,1000,18.37629,18.389290000000003,18.369790000000002,18.39604,TP,Closed,0.01974999999999838
1217,Folio,2017-06-05 08:40,2017-06-05 08:55:00+00:00,Buy,STO,10,1000,18.38798,18.40098,18.38148,18.36609,SL,Closed,-0.021889999999999077
1216,Folio,2017-06-05 08:45,2017-06-05 08:50:00+00:00,Buy,STO,11,1000,18.39604,18.41004,18.389039999999998,18.38315,SL,Closed,-0.012889999999998736
1215,Folio,2017-06-05 08:50,2017-06-05 08:55:00+00:00,Buy,RSI,30,1000,18.38315,18.396150000000002,18.37665,18.36609,SL,Closed,-0.01706000000000074
1214,Folio,2017-06-05 08:55,2017-06-05 09:10:00+00:00,Buy,RSI,35,1000,18.36609,18.38009,18.35909,18.3567,SL,Closed,-0.009389999999999787
1213,Folio,2017-06-05 09:00,2017-06-05 09:05:00+00:00,Buy,STO,10,1000,18.37198,18.384980000000002,18.36548,18.36383,SL,Closed,-0.008150000000000546
1212,Folio,2017-06-05 09:05,2017-06-05 09:10:00+00:00,Buy,STO,9,1000,18.36383,18.37783,18.35683,18.3567,SL,Closed,-0.007130000000000081
1211,Folio,2017-06-05 09:10,2017-06-05 09:35:00+00:00,Buy,STO,12,1000,18.3567,18.3697,18.3502,18.37256,TP,Closed,0.015859999999999985
1210,Folio,2017-06-05 09:15,2017-06-05 09:35:00+00:00,Buy,RSI,31,1000,18.35632,18.36832,18.35032,18.37256,TP,Closed,0.01623999999999981
1209,Folio,2017-06-05 09:20,2017-06-05 09:50:00+00:00,Buy,STO,10,1000,18.36552,18.37852,18.35902,18.38094,TP,Closed,0.015419999999998879
1208,Folio,2017-06-05 09:25,2017-06-05 09:30:00+00:00,Buy,STO,11,1000,18.36802,18.381020000000003,18.361520000000002,18.35967,SL,Closed,-0.00835000000000008
1207,Folio,2017-06-05 09:30,2017-06-05 09:45:00+00:00,Buy,STO,7,1000,18.35967,18.372670000000003,18.353170000000002,18.37804,TP,Closed,0.018369999999997333
1206,Folio,2017-06-05 09:35,2017-06-05 10:00:00+00:00,Buy,STO,9,1000,18.37256,18.38556,18.36606,18.40034,TP,Closed,0.027779999999999916
1205,Folio,2017-06-05 09:40,2017-06-05 10:00:00+00:00,Buy,STO,8,1000,18.37241,18.38541,18.36591,18.40034,TP,Closed,0.027930000000001343
1204,Folio,2017-06-05 09:45,2017-06-05 10:00:00+00:00,Buy,STO,12,1000,18.37804,18.392039999999998,18.371039999999997,18.40034,TP,Closed,0.02230000000000132
1203,Folio,2017-06-05 09:50,2017-06-05 10:00:00+00:00,Buy,STO,8,1000,18.38094,18.39294,18.37494,18.40034,TP,Closed,0.019400000000000972
1202,Folio,2017-06-05 09:55,2017-06-05 10:00:00+00:00,Buy,STO,12,1000,18.38076,18.39276,18.37476,18.40034,TP,Closed,0.019580000000001263
1201,Folio,2017-06-05 10:05,2017-06-05 10:10:00+00:00,Buy,STO,14,1000,18.4073,18.4193,18.4013,18.42043,TP,Closed,0.013130000000000308
1200,Folio,2017-06-05 11:55,2017-06-05 12:10:00+00:00,Buy,STO,13,1000,18.4038,18.416800000000002,18.3973,18.38896,SL,Closed,-0.01483999999999952
1199,Folio,2017-06-05 12:00,2017-06-05 12:10:00+00:00,Buy,STO,14,1000,18.41216,18.42516,18.40566,18.38896,SL,Closed,-0.02319999999999922
1198,Folio,2017-06-05 12:05,2017-06-05 12:10:00+00:00,Buy,STO,13,1000,18.40676,18.420759999999998,18.399759999999997,18.38896,SL,Closed,-0.017799999999997596
1197,Folio,2017-06-05 12:10,2017-06-05 12:15:00+00:00,Buy,STO,9,1000,18.38896,18.401960000000003,18.382460000000002,18.34517,SL,Closed,-0.04379000000000133
1196,Folio,2017-06-05 12:15,2017-06-05 12:40:00+00:00,Buy,STO,6,1000,18.34517,18.35717,18.33917,18.37035,TP,Closed,0.02517999999999887
1195,Folio,2017-06-05 12:20,2017-06-05 12:30:00+00:00,Buy,STO,6,1000,18.35592,18.368920000000003,18.349420000000002,18.34272,SL,Closed,-0.01320000000000121
1194,Folio,2017-06-05 12:25,2017-06-05 12:30:00+00:00,Buy,STO,7,1000,18.35246,18.365460000000002,18.34596,18.34272,SL,Closed,-0.009740000000000748
1193,Folio,2017-06-05 12:30,2017-06-05 12:40:00+00:00,Buy,STO,15,1000,18.34272,18.35572,18.33622,18.37035,TP,Closed,0.02762999999999849
1192,Folio,2017-06-05 12:35,2017-06-05 12:40:00+00:00,Buy,STO,10,1000,18.34923,18.36223,18.34273,18.37035,TP,Closed,0.021119999999999806
1191,Folio,2017-06-05 12:40,2017-06-05 12:55:00+00:00,Buy,STO,14,1000,18.37035,18.38335,18.36385,18.3886,TP,Closed,0.018250000000001876
1190,Folio,2017-06-05 12:45,2017-06-05 13:10:00+00:00,Buy,STO,14,1000,18.38128,18.394280000000002,18.37478,18.39874,TP,Closed,0.01745999999999981
1189,Folio,2017-06-05 13:00,2017-06-05 13:10:00+00:00,Buy,STO,13,1000,18.37888,18.392879999999998,18.371879999999997,18.39874,TP,Closed,0.01986000000000132
1188,Folio,2017-06-05 13:15,2017-06-05 13:20:00+00:00,Buy,STO,14,1000,18.38924,18.402240000000003,18.382740000000002,18.41635,TP,Closed,0.02711000000000041
1187,Folio,2017-06-05 14:10,2017-06-05 14:25:00+00:00,Buy,STO,12,1000,18.38774,18.400740000000003,18.381240000000002,18.40098,TP,Closed,0.013239999999999696
1186,Folio,2017-06-05 14:50,2017-06-05 14:55:00+00:00,Buy,STO,13,1000,18.39422,18.40822,18.38722,18.35492,SL,Closed,-0.03930000000000078
1185,Folio,2017-06-05 14:55,2017-06-05 15:10:00+00:00,Buy,STO,8,1000,18.35492,18.36692,18.34892,18.37616,TP,Closed,0.021239999999998815
1184,Folio,2017-06-05 15:00,2017-06-05 15:10:00+00:00,Buy,STO,7,1000,18.3586,18.3716,18.3521,18.37616,TP,Closed,0.017559999999999576
1183,Folio,2017-06-05 15:05,2017-06-05 15:10:00+00:00,Buy,STO,10,1000,18.36158,18.37458,18.35508,18.37616,TP,Closed,0.014579999999998705
1182,Folio,2017-06-05 15:10,2017-06-05 15:30:00+00:00,Buy,STO,14,1000,18.37616,18.38916,18.36966,18.39037,TP,Closed,0.014210000000002054
1181,Folio,2017-06-05 15:15,2017-06-05 15:30:00+00:00,Buy,STO,9,1000,18.37491,18.38791,18.36841,18.39037,TP,Closed,0.015460000000000917
1180,Folio,2017-06-05 15:20,2017-06-05 15:40:00+00:00,Buy,STO,11,1000,18.38231,18.395310000000002,18.37581,18.39988,TP,Closed,0.017569999999999197
1179,Folio,2017-06-05 15:25,2017-06-05 16:35:00+00:00,Buy,STO,15,1000,18.3863,18.400299999999998,18.379299999999997,18.37896,SL,Closed,-0.007339999999999236
1178,Folio,2017-06-05 15:30,2017-06-05 16:00:00+00:00,Buy,STO,12,1000,18.39037,18.403370000000002,18.38387,18.38056,SL,Closed,-0.00981000000000165
1177,Folio,2017-06-05 15:35,2017-06-05 16:35:00+00:00,Buy,STO,14,1000,18.3868,18.4008,18.3798,18.37896,SL,Closed,-0.007840000000001623
1176,Folio,2017-06-05 15:40,2017-06-05 15:45:00+00:00,Buy,STO,14,1000,18.39988,18.41288,18.39338,18.39181,SL,Closed,-0.008070000000000022
1175,Folio,2017-06-05 15:45,2017-06-05 16:00:00+00:00,Buy,STO,13,1000,18.39181,18.40481,18.38531,18.38056,SL,Closed,-0.011250000000000426
1174,Folio,2017-06-05 15:50,2017-06-05 16:00:00+00:00,Buy,STO,13,1000,18.38879,18.401790000000002,18.38229,18.38056,SL,Closed,-0.00823000000000107
1173,Folio,2017-06-05 16:00,2017-06-05 16:25:00+00:00,Buy,STO,10,1000,18.38056,18.39256,18.37456,18.3926,TP,Closed,0.012040000000002493
1172,Folio,2017-06-05 16:05,2017-06-05 16:45:00+00:00,Buy,STO,12,1000,18.3851,18.398100000000003,18.378600000000002,18.35566,SL,Closed,-0.02944000000000102
1171,Folio,2017-06-05 16:10,2017-06-05 16:30:00+00:00,Buy,STO,15,1000,18.39169,18.40569,18.38469,18.38067,SL,Closed,-0.011020000000002028
1170,Folio,2017-06-05 16:20,2017-06-05 16:35:00+00:00,Buy,STO,12,1000,18.3875,18.4015,18.380499999999998,18.37896,SL,Closed,-0.008539999999999992
1169,Folio,2017-06-05 16:30,2017-06-05 16:45:00+00:00,Buy,STO,15,1000,18.38067,18.39367,18.37417,18.35566,SL,Closed,-0.0250099999999982
1168,Folio,2017-06-05 16:40,2017-06-05 16:45:00+00:00,Buy,STO,12,1000,18.37875,18.39075,18.37275,18.35566,SL,Closed,-0.023089999999999833
1167,Folio,2017-06-05 16:45,2017-06-05 17:00:00+00:00,Buy,STO,8,1000,18.35566,18.36966,18.34866,18.34842,SL,Closed,-0.007239999999999469
1166,Folio,2017-06-05 16:50,2017-06-05 16:55:00+00:00,Buy,STO,9,1000,18.36786,18.37986,18.36186,18.35754,SL,Closed,-0.010320000000000107
1165,Folio,2017-06-05 16:55,2017-06-05 17:00:00+00:00,Buy,STO,13,1000,18.35754,18.370540000000002,18.35104,18.34842,SL,Closed,-0.00911999999999935
1164,Folio,2017-06-05 17:00,2017-06-05 17:15:00+00:00,Buy,STO,10,1000,18.34842,18.361420000000003,18.341920000000002,18.36293,TP,Closed,0.014509999999997802
1163,Folio,2017-06-05 17:05,2017-06-05 17:40:00+00:00,Buy,STO,13,1000,18.3556,18.3686,18.3491,18.37384,TP,Closed,0.018240000000002254
1162,Folio,2017-06-05 17:10,2017-06-05 17:35:00+00:00,Buy,STO,12,1000,18.35117,18.36417,18.34467,18.36527,TP,Closed,0.014099999999999113
1161,Folio,2017-06-05 17:15,2017-06-05 17:20:00+00:00,Buy,STO,15,1000,18.36293,18.37593,18.35643,18.3526,SL,Closed,-0.010329999999999728
1160,Folio,2017-06-05 17:20,2017-06-05 17:35:00+00:00,Buy,STO,7,1000,18.3526,18.3646,18.3466,18.36527,TP,Closed,0.012669999999999959
1159,Folio,2017-06-05 17:30,2017-06-05 17:40:00+00:00,Buy,STO,9,1000,18.35884,18.371840000000002,18.35234,18.37384,TP,Closed,0.015000000000000568
1158,Folio,2017-06-05 17:35,2017-06-05 18:00:00+00:00,Buy,STO,14,1000,18.36527,18.37827,18.35877,18.35664,SL,Closed,-0.008630000000000138
1157,Folio,2017-06-05 17:40,2017-06-05 18:00:00+00:00,Buy,STO,12,1000,18.37384,18.38584,18.36784,18.35664,SL,Closed,-0.017200000000002547
1156,Folio,2017-06-05 17:45,2017-06-05 18:00:00+00:00,Buy,STO,9,1000,18.37346,18.385460000000002,18.36746,18.35664,SL,Closed,-0.01682000000000272
1155,Folio,2017-06-05 17:55,2017-06-05 18:00:00+00:00,Buy,STO,9,1000,18.36846,18.38046,18.36246,18.35664,SL,Closed,-0.011820000000000164
1154,Folio,2017-06-05 18:00,2017-06-05 19:10:00+00:00,Buy,STO,15,1000,18.35664,18.36964,18.35014,18.34842,SL,Closed,-0.008219999999997896
1153,Folio,2017-06-05 18:05,2017-06-05 18:20:00+00:00,Buy,STO,10,1000,18.36472,18.37772,18.35822,18.35614,SL,Closed,-0.008579999999998478
1152,Folio,2017-06-05 18:10,2017-06-05 18:20:00+00:00,Buy,STO,11,1000,18.36565,18.37765,18.35965,18.35614,SL,Closed,-0.009509999999998797
1151,Folio,2017-06-05 18:15,2017-06-05 18:20:00+00:00,Buy,STO,12,1000,18.36296,18.375960000000003,18.356460000000002,18.35614,SL,Closed,-0.0068200000000011585
1150,Folio,2017-06-05 18:20,2017-06-05 19:10:00+00:00,Buy,STO,9,1000,18.35614,18.36914,18.34964,18.34842,SL,Closed,-0.007719999999999061
1149,Folio,2017-06-05 18:25,2017-06-05 19:00:00+00:00,Buy,STO,11,1000,18.36464,18.376640000000002,18.35864,18.35805,SL,Closed,-0.00659000000000276
1148,Folio,2017-06-05 18:35,2017-06-05 19:05:00+00:00,Buy,STO,12,1000,18.36155,18.37555,18.35455,18.35364,SL,Closed,-0.007910000000002526
1147,Folio,2017-06-05 18:40,2017-06-05 19:00:00+00:00,Buy,STO,11,1000,18.36508,18.37708,18.35908,18.35805,SL,Closed,-0.007030000000000314
1146,Folio,2017-06-05 18:45,2017-06-05 19:05:00+00:00,Buy,STO,10,1000,18.361320000000006,18.374320000000008,18.354820000000007,18.35364,SL,Closed,-0.007680000000007681
1145,Folio,2017-06-05 18:50,2017-06-05 19:05:00+00:00,Buy,STO,8,1000,18.3603,18.3733,18.3538,18.35364,SL,Closed,-0.00666000000000011
1144,Folio,2017-06-05 18:55,2017-06-05 19:05:00+00:00,Buy,STO,9,1000,18.36251,18.375510000000002,18.35601,18.35364,SL,Closed,-0.00887000000000171
1143,Folio,2017-06-05 19:00,2017-06-05 19:10:00+00:00,Buy,STO,7,1000,18.35805,18.37005,18.35205,18.34842,SL,Closed,-0.009629999999997807
1142,Folio,2017-06-05 19:05,2017-06-05 19:15:00+00:00,Buy,STO,10,1000,18.35364,18.36564,18.34764,18.34064,SL,Closed,-0.012999999999998124
1141,Folio,2017-06-05 19:10,2017-06-05 19:15:00+00:00,Buy,STO,9,1000,18.34842,18.36042,18.34242,18.34064,SL,Closed,-0.007780000000000342
1140,Folio,2017-06-05 19:15,2017-06-05 19:30:00+00:00,Buy,STO,9,1000,18.34064,18.35464,18.33364,18.33109,SL,Closed,-0.009550000000000836
1139,Folio,2017-06-05 19:20,2017-06-05 19:30:00+00:00,Buy,STO,14,1000,18.34146,18.35546,18.33446,18.33109,SL,Closed,-0.010370000000001767
1138,Folio,2017-06-05 19:25,2017-06-05 19:45:00+00:00,Buy,STO,14,1000,18.33508,18.348080000000003,18.328580000000002,18.32758,SL,Closed,-0.007500000000000284
1137,Folio,2017-06-05 19:30,2017-06-05 20:05:00+00:00,Buy,STO,10,1000,18.33109,18.34509,18.324089999999998,18.34594,TP,Closed,0.014849999999999142
1136,Folio,2017-06-05 19:35,2017-06-05 20:05:00+00:00,Buy,STO,11,1000,18.33276,18.34476,18.32676,18.34594,TP,Closed,0.013179999999998415
1135,Folio,2017-06-05 19:40,2017-06-05 19:45:00+00:00,Buy,STO,13,1000,18.33518,18.34918,18.32818,18.32758,SL,Closed,-0.007600000000000051
1134,Folio,2017-06-05 19:45,2017-06-05 20:05:00+00:00,Buy,STO,9,1000,18.32758,18.340580000000003,18.321080000000002,18.34594,TP,Closed,0.01835999999999771
1133,Folio,2017-06-05 19:50,2017-06-05 20:05:00+00:00,Buy,STO,7,1000,18.33176,18.34476,18.32526,18.34594,TP,Closed,0.014179999999999637
1132,Folio,2017-06-05 19:55,2017-06-05 20:05:00+00:00,Buy,STO,9,1000,18.33142,18.344420000000003,18.324920000000002,18.34594,TP,Closed,0.014519999999997424
1131,Folio,2017-06-05 20:00,2017-06-05 20:10:00+00:00,Buy,STO,6,1000,18.33352,18.34752,18.32652,18.35076,TP,Closed,0.017240000000001032
1130,Folio,2017-06-05 20:05,2017-06-05 21:05:00+00:00,Buy,STO,8,1000,18.34594,18.359939999999998,18.338939999999997,18.33855,SL,Closed,-0.007389999999997343
1129,Folio,2017-06-05 20:15,2017-06-05 20:20:00+00:00,Buy,STO,11,1000,18.35085,18.363850000000003,18.344350000000002,18.34358,SL,Closed,-0.007270000000001886
1128,Folio,2017-06-05 20:25,2017-06-05 21:35:00+00:00,Buy,STO,9,1000,18.34091,18.353910000000003,18.334410000000002,18.33282,SL,Closed,-0.008089999999999264
1127,Folio,2017-06-05 20:30,2017-06-05 21:35:00+00:00,Buy,STO,8,1000,18.34148,18.354480000000002,18.33498,18.33282,SL,Closed,-0.008659999999999002
1126,Folio,2017-06-05 20:35,2017-06-05 20:50:00+00:00,Buy,STO,13,1000,18.3465,18.3595,18.34,18.33987,SL,Closed,-0.006629999999997693
1125,Folio,2017-06-05 20:40,2017-06-05 21:15:00+00:00,Buy,STO,14,1000,18.34455,18.357550000000003,18.338050000000003,18.33618,SL,Closed,-0.008370000000002875
1124,Folio,2017-06-05 20:45,2017-06-05 21:15:00+00:00,Buy,STO,8,1000,18.34414,18.35714,18.33764,18.33618,SL,Closed,-0.007960000000000633
1123,Folio,2017-06-05 20:50,2017-06-05 21:35:00+00:00,Buy,STO,7,1000,18.33987,18.352870000000003,18.333370000000002,18.33282,SL,Closed,-0.007049999999999557
1122,Folio,2017-06-05 20:55,2017-06-05 21:15:00+00:00,Buy,STO,12,1000,18.34405,18.35705,18.33755,18.33618,SL,Closed,-0.007870000000000488
1121,Folio,2017-06-05 21:00,2017-06-05 21:35:00+00:00,Buy,STO,10,1000,18.34108,18.35508,18.33408,18.33282,SL,Closed,-0.008259999999999934
1120,Folio,2017-06-05 21:05,2017-06-05 22:55:00+00:00,Buy,STO,8,1000,18.33855,18.35255,18.33155,18.35334,TP,Closed,0.01478999999999786
1119,Folio,2017-06-05 21:10,2017-06-05 21:45:00+00:00,Buy,STO,12,1000,18.33919,18.35219,18.33269,18.33244,SL,Closed,-0.006750000000000256
1118,Folio,2017-06-05 21:15,2017-06-05 22:15:00+00:00,Buy,STO,14,1000,18.33618,18.350179999999998,18.329179999999997,18.35144,TP,Closed,0.015260000000001384
1117,Folio,2017-06-05 21:20,2017-06-05 22:15:00+00:00,Buy,STO,10,1000,18.33644,18.34944,18.32994,18.35144,TP,Closed,0.015000000000000568
1116,Folio,2017-06-05 21:25,2017-06-05 22:15:00+00:00,Buy,STO,14,1000,18.33652,18.349520000000002,18.33002,18.35144,TP,Closed,0.014920000000000044
1115,Folio,2017-06-05 21:30,2017-06-05 22:15:00+00:00,Buy,STO,14,1000,18.33637,18.34837,18.33037,18.35144,TP,Closed,0.015070000000001471
1114,Folio,2017-06-05 21:35,2017-06-05 22:10:00+00:00,Buy,STO,9,1000,18.33282,18.345820000000003,18.326320000000003,18.34661,TP,Closed,0.013789999999996638
1113,Folio,2017-06-05 21:40,2017-06-05 22:15:00+00:00,Buy,STO,15,1000,18.33544,18.34844,18.32894,18.35144,TP,Closed,0.01600000000000179
1112,Folio,2017-06-05 21:45,2017-06-05 22:10:00+00:00,Buy,STO,10,1000,18.33244,18.34544,18.32594,18.34661,TP,Closed,0.014170000000000016
1111,Folio,2017-06-05 21:50,2017-06-05 22:10:00+00:00,Buy,STO,14,1000,18.33182,18.344820000000002,18.32532,18.34661,TP,Closed,0.01478999999999786
1110,Folio,2017-06-05 21:55,2017-06-05 22:10:00+00:00,Buy,STO,15,1000,18.33249,18.34549,18.32599,18.34661,TP,Closed,0.014119999999998356
1109,Folio,2017-06-05 22:00,2017-06-05 22:15:00+00:00,Buy,STO,7,1000,18.33664,18.34964,18.33014,18.35144,TP,Closed,0.014800000000001035
1108,Folio,2017-06-05 22:05,2017-06-06 00:30:00+00:00,Buy,STO,9,1000,18.34367,18.35567,18.33767,18.35892,TP,Closed,0.015250000000001762
1107,Folio,2017-06-05 22:10,2017-06-06 01:00:00+00:00,Buy,STO,14,1000,18.34661,18.35961,18.34011,18.33884,SL,Closed,-0.007769999999997168
